gene,logFC,PValue
gene_174444,0.283932338489247,0.343165899378511
gene_174446,0.670090275349102,0.0275423694415331
gene_174448,3.03483587996071,5.55333070624509e-07
gene_174450,0,1
gene_174453,-1.61222205564036,0.127957226997881
gene_174456,-0.568684235658578,0.0648970978001054
gene_174460,3.28407249338258,0.257939767849376
gene_174469,-0.334818596914449,0.317936938082025
gene_174473,-0.0880346217333892,1
gene_174482,-1.80417764411451,2.44470795432709e-05
gene_174483,-0.790455185767586,0.0337523821958303
gene_174485,-0.417129682252081,0.165585015074438
gene_174495,0,1
gene_174498,-1.10312559752673,0.632816302126837
gene_174500,-0.873808451963376,0.00457818910078215
gene_174501,-2.36849644961757,6.43737866410281e-14
gene_174502,-2.77089669689013,1.55286104559106e-07
gene_174514,-1.94366050952326,3.76977118036582e-09
gene_174516,-0.26513748027616,0.388835155905066
gene_174521,-0.441327284096745,0.999999999999999
gene_174527,-0.591939543005729,0.128016335609301
gene_174529,-0.387265861106848,0.264241518274093
gene_174547,1.39495418930649,5.36982016511054e-06
gene_174562,0,1
gene_174564,-0.194581809225252,0.517903597748917
gene_174567,-4.19028467127808,7.14114616839688e-33
gene_174572,-5.22737672478621,0.000161894048027721
gene_174574,-0.113328349042888,0.705679172202013
gene_174576,0,1
gene_174579,0.504587186915047,0.0951536854551945
gene_174586,-0.298761273579308,0.350281705735913
gene_174595,1.63536411605634,0.309368076561643
gene_174599,-0.505006268906878,0.114245938636023
gene_174600,0.185113931931751,1
gene_174606,0.432376917630301,0.151907122946327
gene_174607,0.714302991746527,0.0360929040986047
gene_174611,-2.77738586644428,0.00189620548716927
gene_174628,-0.342594651315337,0.264433607293261
gene_174640,-2.24282694204521,0.00102353960394183
gene_174652,-1.25074565534459,4.31627848021695e-05
gene_174667,0,1
gene_174669,-0.0888121551683165,0.777748428102276
gene_174672,-2.66722962637829,1.09099285053919e-09
gene_174677,0,1
gene_174678,0,1
gene_174680,-1.498080534666,0.0698145015255695
gene_174684,0.129705576721932,0.670545516704921
gene_174695,-0.0541984971263044,0.85667594121017
gene_174697,-2.39164035945058,0.0820603464931387
gene_174705,-0.585572047584907,0.051656027684375
gene_174715,-0.945436673530912,0.69712127030976
gene_174718,-0.695033505230005,0.0213253255211439
gene_174720,0.199079840466058,0.50856910752202
gene_174721,0.769224055249948,0.0454344448513342
gene_174738,-1.10865292639688,0.000272146466822633
gene_174740,1.29879942154735,0.1332946800158
gene_174744,1.29774626162656,2.14278376743211e-05
gene_174748,-0.0441296737784506,0.882830257600294
gene_174749,2.66815207394709,1.29530644078276e-16
gene_174775,1.60043712054095,1.99354704198906e-07
gene_174776,-1.26917095355685,0.147185089510465
gene_174780,0.813570543478956,0.00696152662135946
gene_174788,-4.0187320946908,1.19000846148719e-13
gene_174791,2.11553826470812,1.57448689802712e-11
gene_174792,0.0354059585589322,0.906522390094989
gene_174796,-0.188786894732181,0.533270018393848
gene_174799,1.76983728460762,1.54817875885736e-08
gene_174804,-1.48374099590573,1.68336875535717e-06
gene_174807,-0.855774276664754,0.416722903727342
gene_174808,-1.80836831947129,2.16375916061176e-08
gene_174827,0.332196849421624,0.390222135695934
gene_174837,-1.78376866310846,1
gene_174839,0.180178832848892,0.549774360074968
gene_174840,0.297415731993856,0.32339177415859
gene_174842,1.16266851678386,0.000173875737717102
gene_174844,-1.55621054780845,0.0138127257168295
gene_174851,0.0418139111494315,0.889323117087729
gene_174871,-1.82954883000844,2.89667950733324e-06
gene_174876,0,1
gene_174885,-1.3478026305283,0.147185089510465
gene_174886,-0.281078375363651,0.361332158423069
gene_174891,0.120610650893408,0.69035980902747
gene_174898,-0.617712633701795,1
gene_174899,1.67371821728298,1.22887577905985e-06
gene_174903,0.00188103245705983,0.995156013091153
gene_174912,-0.015088805664795,0.933594336122169
gene_174914,0,1
gene_174915,0.0284053134795972,0.924946515114822
gene_174917,0.838143107570746,0.00572345383316099
gene_174928,0.11776331320773,0.714508918072815
gene_174930,0,1
gene_174937,0,1
gene_174938,-1.96984897709066,2.68411056679822e-10
gene_174939,0.647613565669658,0.0373605776748017
gene_174942,0,1
gene_174943,-0.457357814389899,0.133409460732589
gene_174944,-1.74864855932579,0.388027170211394
gene_174945,-0.859119361091735,0.0247286149588642
gene_174946,-3.06391075311177,0.257939767849376
gene_174948,0,1
gene_174950,1.46403498396444,2.73212180515734e-05
gene_174951,2.18234338384868,8.84090696233814e-12
gene_174953,0.00750608055033736,0.980327631566289
gene_174957,0,1
gene_174963,1.96744921219374,1
gene_174970,0,1
gene_174977,0.0394274111120057,0.966865376375698
gene_174982,0,1
gene_174989,-0.271097536215779,0.370927891326117
gene_174990,-2.56605443924801,0.50529317856625
gene_174992,0,1
gene_174996,0.371408751299658,0.217233648879453
gene_175003,-0.785261101776,0.112603810470251
gene_175018,-1.78376866310846,1
gene_175029,0.690898522374756,0.0217659039579298
gene_175040,-2.12147561658574,1.14981954748431e-11
gene_175048,0.216027062491538,0.481241561683948
gene_175054,0.25745818660015,0.391614081217363
gene_175061,0.80241097248728,0.00776145557548786
gene_175063,3.87866329493055,4.47719683857876e-30
gene_175065,-2.75687361646531,0.000117677007494984
gene_175066,-0.589196438145394,0.051507797407703
gene_175073,-0.284713200705756,0.344486349314349
gene_175077,1.96915984822678,1
gene_175084,1.49892908459801,0.632816302126837
gene_175087,-1.13375868948705,0.000232904022555003
gene_175093,0.731622523887742,1
gene_175097,0.218211128493778,1
gene_175104,-0.153934671379434,0.610689876602829
gene_175105,-0.190359718636509,0.528476748919746
gene_175106,-0.455695273350173,0.149577604289112
gene_175110,0.87699954954088,0.00384423174467207
gene_175115,-0.197816256192901,0.509838473872059
gene_175121,-2.85879607789751,1.34857645593609e-09
gene_175130,-1.01796728818406,0.000773748929641042
gene_175137,-0.370654234517304,0.218260929102895
gene_175143,-1.79075656416824,1
gene_175147,-3.7400404036735,7.72666643296207e-27
gene_175155,-2.25718166475796,8.61263198389045e-13
gene_175161,0.244931156123264,1
gene_175164,-0.24097243177435,0.439795386268679
gene_175166,1.95634532172746,2.81736921660665e-10
gene_175170,-2.11945503700872,1.82663052941651e-06
gene_175175,2.51125116373847,0.00200315486416409
gene_175182,0.344556314311057,0.254245590669043
gene_175183,2.12309689322826,1.54668982884609e-11
gene_175189,1.19386306108609,0.0980666296933443
gene_175193,0.490839323954578,0.103177593566719
gene_175197,1.30818356055592,2.13807418797239e-05
gene_175198,-0.49888020998727,0.0996746013448978
gene_175202,-1.45133892362591,0.632816302126837
gene_175203,0.253826155142563,0.397409442400944
gene_175206,2.13458405540836,0.00591285386075925
gene_175213,-0.247012209845233,0.417768890908745
gene_175215,0.0431522781396128,0.885584903274336
gene_175216,1.05868321623614,0.000471433210723903
gene_175220,0.608474428643021,0.0431245486786401
gene_175221,0.167779082199135,0.576917889157578
gene_175224,-0.407855498687857,0.174882261587776
gene_175229,-0.291301953421577,1
gene_175262,1.53087110694074,0.253008074112149
gene_175264,2.43116317243277,2.55437927236373e-05
gene_175265,-1.22090100184128,6.02294078799762e-05
gene_175267,-2.19326443104572,0.00102353960394183
gene_175274,-4.21088212152633,1.99798182322723e-34
gene_175279,1.5807356616928,7.17131045055483e-07
gene_175283,0.576033011135771,0.0573764634972347
gene_175287,1.24265348155857,0.000134345257580113
gene_175294,0.0181955723798085,0.977612968369079
gene_175302,-1.79075656416824,1
gene_175305,2.41523592523667,2.77366844906247e-13
gene_175309,-1.18081967817127,0.000109157015376406
gene_175311,-2.01412298947849,0.138887279010265
gene_175315,-3.3279274115336,1.32809245602848e-23
gene_175318,0.48242017757762,0.124110784399014
gene_175319,-1.78376866310846,1
gene_175322,0.416898812478815,0.188341516688183
gene_175324,0.383572494294334,0.207556810544891
gene_175325,1.96888259504021,1
gene_175329,-0.796527487936555,0.230331820309505
gene_175334,1.02116424802149,0.000748048318415072
gene_175336,1.96744921219374,1
gene_175344,1.17452395570834,0.177385089510835
gene_175348,0.1283113201901,0.669501884134813
gene_175352,0.967492416515316,0.00170305869076372
gene_175354,0.499524955042414,0.0971550564855082
gene_175356,-5.66072465589863,2.24360566107609e-43
gene_175376,-0.0656918325428787,0.828684413354002
gene_175387,0.25950826452963,0.387362427677731
gene_175390,0.36743543747249,0.220628010641634
gene_175393,2.79295899643963,0.000184234244781706
gene_175395,0.129386204909059,0.673354282634669
gene_175398,0,1
gene_175414,-0.443877941398529,0.142866604951705
gene_175416,1.02397860173963,0.000717684465738146
gene_175426,0.544703853344422,0.26302904246119
gene_175445,0,1
gene_175449,0.772441688865532,0.0432941977366648
gene_175455,-0.338461567414267,0.259786946238781
gene_175463,-3.90124644776968,3.14230560120764e-16
gene_175467,0.547517367190473,0.0690213308076936
gene_175470,-0.146928948451438,0.625494294817516
gene_175471,1.34164434536737,2.53770912921045e-05
gene_175482,-0.380202839279888,0.213507553338985
gene_175485,0.203615291109689,1
gene_175489,-4.18320348039763,0.0363672095394725
gene_175497,1.96744921219374,1
gene_175505,-0.480193550925998,0.11964589385474
gene_175509,2.77066109798862,0.50529317856625
gene_175513,0.719927380782489,1
gene_175514,-2.57557872150751,0.50529317856625
gene_175518,-0.953946208482029,0.0316556355550623
gene_175520,-2.56872160577601,0.50529317856625
gene_175535,-1.78376866310846,1
gene_175536,-1.06076948173869,0.00170039345422732
gene_175538,-5.05091026474927,1.6576088147066e-29
gene_175544,-2.90454671174391,4.06680383536285e-09
gene_175548,0.0986421464823342,0.751516748144648
gene_175550,1.13791747206721,0.000177338349041469
gene_175556,-4.0902205160789,4.96713937366969e-20
gene_175564,-0.610460006036591,0.113453278569864
gene_175567,-1.54826618665637,4.53546197230848e-07
gene_175573,0.751529392477818,0.0130222405585334
gene_175575,0.29449412702304,0.329545465218946
gene_175581,0.966440449633513,0.0015144646629332
gene_175582,0.477440437037352,0.111795715695462
gene_175591,0.38683731441082,0.199198543181784
gene_175592,1.7562857781476,1.25891013457084e-08
gene_175595,0.51990048620211,0.0877011573757417
gene_175600,3.46580733480467,1.43401733660783e-24
gene_175602,1.77077062885155,1.09676930594079e-08
gene_175604,0,1
gene_175606,0.755074105042934,0.0129290105987515
gene_175611,0.826982242300718,0.0122625986142368
gene_175619,0,1
gene_175634,0.429858052762809,0.154068678235491
gene_175643,2.15939935140562,1.08990771996425e-11
gene_175646,0,1
gene_175658,0,1
gene_175662,-1.00066110531961,0.000945367315391949
gene_175664,1.96888259504021,1
gene_175676,0,1
gene_175691,0.232503442662883,0.449050951049738
gene_175697,1.99492011335132,1.81474260704543e-05
gene_175699,0,1
gene_175701,0.820111873928843,0.00754617145985862
gene_175707,-0.0687110737701787,0.821613025099915
gene_175711,0.447407833093558,0.150669885200692
gene_175718,0,1
gene_175727,-0.224728597809314,0.453959634061539
gene_175728,0.362569784093794,0.373493142833939
gene_175730,0.219904201737725,0.514961298277308
gene_175741,0.206282457637682,1
gene_175745,-7.56132546601418,7.51141000449615e-15
gene_175746,2.86032673064997,6.11562542822609e-09
gene_175749,-1.79075656416824,1
gene_175756,0.794678999651198,0.00848976781522624
gene_175764,1.76941184669034,2.86870999321413e-08
gene_175766,0,1
gene_175768,-0.145665099948918,0.661076459525946
gene_175772,1.46902867450217,3.55731237397088e-06
gene_175773,0.564137317058125,0.386463042665763
gene_175779,0,1
gene_175782,0.372854237525927,0.219542292097537
gene_175785,1.96915984822678,1
gene_175787,-0.879727270335892,0.00530976352752748
gene_175792,1.9385658994373,4.26265577903607e-10
gene_175793,3.30451300575109,5.57376907487029e-24
gene_175800,-0.701930112873906,0.571296862253444
gene_175806,1.63827670842734,2.27132381171049e-07
gene_175809,1.96888259504021,1
gene_175820,0.39293739175897,0.818609560619255
gene_175826,0.447151270678893,0.138343082161267
gene_175827,0,1
gene_175832,0.781369718160887,0.00980914945050023
gene_175841,2.93677875538622,2.20002151911303e-11
gene_175854,0.281689380200358,0.35274931699664
gene_175857,-1.79075656416824,1
gene_175866,-0.0553552754877213,0.855007615698347
gene_175868,0.301618854768172,0.625267125503278
gene_175873,0.316502657658523,0.382916082807902
gene_175874,-0.458508780507137,0.141437515866991
gene_175877,-4.18926872694278,0.0192805312943404
gene_175879,0.816339655068884,0.00714669972009812
gene_175886,0.400641311206412,0.657373614503035
gene_175892,0.619909004969143,0.0648245533258915
gene_175893,-0.774024470203477,0.0107164795067018
gene_175894,-0.707733223770429,0.69712127030976
gene_175895,0.114240150061122,0.705651263725236
gene_175898,-0.784502254848809,0.0124099134330774
gene_175899,-0.436933617127183,0.463761079573885
gene_175906,-0.291085001598855,0.33328672986441
gene_175911,-2.42241833558944,1.51497690049963e-09
gene_175920,2.07858755690356,2.99212387764528e-10
gene_175928,-2.88080050596409,3.81101154608967e-17
gene_175931,-0.0748462108838437,0.804265708677004
gene_175938,-0.173710720591701,0.57085414991807
gene_175946,0.219886927390854,1
gene_175967,-4.46966098164265,3.32520652201521e-07
gene_175970,0.333237442818128,0.267749851778653
gene_175984,0.565062334474003,0.0628507083788968
gene_175985,-1.56538660504701,0.0263970283584811
gene_176007,0,1
gene_176009,2.77066109798862,0.50529317856625
gene_176014,1.44802506093745,2.13092187363629e-06
gene_176018,0.296812996682543,0.512936680857475
gene_176020,-2.55244996949484,0.50529317856625
gene_176022,0.197270778671732,0.513128094549999
gene_176024,-0.695594715563127,0.0258722277056136
gene_176029,1.35875390169535,0.0869110613760143
gene_176034,-1.79516158361248,0.233480120162212
gene_176040,-0.602046404532602,0.17884257976877
gene_176043,0,1
gene_176046,-0.0717202200518615,0.813893264628259
gene_176049,-4.15944796073406,1.47911118775568e-18
gene_176054,-1.14418407804306,0.0185830219588896
gene_176055,0.289863312339172,0.472235010514488
gene_176058,-1.10944853409247,0.000345303760707431
gene_176075,0,1
gene_176076,1.41879448685445,0.0168451854616639
gene_176082,0,1
gene_176083,-3.05459511738319,0.257939767849376
gene_176087,0.244445251642306,0.415768225239
gene_176092,-3.00716143442532,1.54025892365468e-20
gene_176095,0.259076105614382,0.389303065682753
gene_176101,0.733835178697832,0.0152161010645036
gene_176102,0.583609277493793,0.0530563039290494
gene_176105,0.277351282884143,0.355194388156995
gene_176108,0.470857666218806,0.121425485414787
gene_176115,1.96915984822678,1
gene_176124,2.0244151575931,5.40625097022395e-10
gene_176125,0.225927848678177,0.511481024131543
gene_176134,0.447635807775091,0.605729322067118
gene_176136,-2.55244996949484,0.50529317856625
gene_176142,-0.0239725141722222,0.937744432914967
gene_176148,0.46306839765102,0.126731888071618
gene_176153,-1.75286924167848,1.31742822687801e-08
gene_176155,-0.0313721062743631,0.918460204111941
gene_176160,-0.663795885546291,0.69712127030976
gene_176165,0,1
gene_176170,2.50808935243667,2.58956637540721e-15
gene_176171,0.872497645541682,0.0038959002060695
gene_176177,-3.04799377738313,0.50529317856625
gene_176182,-0.268243005957868,0.38710642179896
gene_176183,-1.79075656416824,1
gene_176194,2.35207154714868,0.000358049082138169
gene_176198,-1.78376866310846,1
gene_176200,0,1
gene_176204,-1.76894090695524,0.233480120162212
gene_176208,1.62734682113436,1.88458260529507e-07
gene_176209,-0.155724616220009,0.607260545633387
gene_176219,0.986892434880162,1
gene_176222,-1.36351972818531,2.08798237970704e-05
gene_176225,2.01902191156362,9.44895531311916e-11
gene_176227,-0.199321198661071,0.56796336020046
gene_176230,0,1
gene_176231,0,1
gene_176232,0,1
gene_176236,-0.790021863614481,0.170013793679645
gene_176239,-1.79075656416824,1
gene_176243,0,1
gene_176244,1.50947017431554,0.000401615377724634
gene_176246,0,1
gene_176248,-0.848790761645852,0.00510251890920011
gene_176253,0,1
gene_176256,0,1
gene_176261,0.682938986695416,0.0243629345269158
gene_176268,-1.35799223387454,0.0152828340869041
gene_176269,0,1
gene_176273,0.645167458652387,0.0357686476351527
gene_176274,-0.297127260252008,0.369166588171077
gene_176281,0,1
gene_176289,-1.12773757278533,0.177385089510835
gene_176290,0,1
gene_176293,-1.33591232520716,1.95076595004591e-05
gene_176294,0,1
gene_176299,0,1
gene_176302,-4.70089486123958,0.00302556732560627
gene_176305,0,1
gene_176312,0,1
gene_176318,0,1
gene_176320,0,1
gene_176340,0.719056554887559,0.0173061464472724
gene_176343,-0.454017448031284,0.737619133842806
gene_176349,-1.15659571218612,0.178424897882461
gene_176354,-0.176252926334056,0.628007559354046
gene_176358,-0.625099857134194,0.544326709426209
gene_176366,-4.19535105737334,0.0192805312943404
gene_176371,-1.55966864247866,5.48154148995832e-07
gene_176378,1.96744921219374,1
gene_176381,1.6530560995924,0.138887279010265
gene_176383,0.748002750899052,0.0347746401974522
gene_176386,0.928024827272785,0.00235001661656329
gene_176387,-0.589486896690081,0.150631270660608
gene_176390,1.02144436904574,0.000818358254262963
gene_176393,0.215052655333298,0.473348460885571
gene_176395,0.214873561826403,1
gene_176396,0.933494189572787,0.00225207271134943
gene_176399,0.0618602217691567,0.867348452019254
gene_176401,2.11563781640862,8.45820875402406e-10
gene_176402,-0.0444055479898497,1
gene_176406,-1.23614584511011,5.99505534209471e-05
gene_176407,0.116054356334384,0.699048330942247
gene_176410,0.502433922533273,0.104528692609876
gene_176422,0.677252176894887,0.0273338776748339
gene_176428,-1.75358988134763,6.15348324438045e-08
gene_176435,0,1
gene_176438,3.90842567327417,1.07276647971308e-24
gene_176444,-0.200902673437117,0.504648086342549
gene_176454,-2.2322044621967,1.05374679232452e-12
gene_176463,0.892504049858448,0.00327539324872699
gene_176472,0.421679486916815,0.288544721329407
gene_176473,0.635388358792905,0.0401818906523202
gene_176476,0.373300123182423,0.226322583350359
gene_176485,-5.96544688436601,2.25767968681327e-51
gene_176490,-2.24922485379966,1.93818045332567e-09
gene_176495,0,1
gene_176510,0,1
gene_176515,-3.4609735947197,0.132980923090222
gene_176531,-0.959197228608216,0.00171829091256918
gene_176532,-4.2252233657979,2.62509396850994e-34
gene_176533,-1.60402427087326,9.68195546945076e-06
gene_176540,0,1
gene_176542,-0.113812899516982,0.705735485166199
gene_176547,0,1
gene_176555,0,1
gene_176563,-0.533702887143554,0.115080739969513
gene_176566,0,1
gene_176567,0,1
gene_176571,0,1
gene_176584,0,1
gene_176593,-1.68406185112177,8.0499116543887e-08
gene_176595,-1.57339706237425,5.94034496384362e-07
gene_176597,-0.126098751300222,0.674119721801653
gene_176601,-2.22322158646881,0.00591285386075925
gene_176605,0,1
gene_176619,1.89967551529919,8.64332314437873e-10
gene_176623,0.652891759191424,0.0306480277928856
gene_176624,0.0302888456204032,0.91979886123516
gene_176635,0.988568233777238,1
gene_176641,-0.313396358114363,0.298259321628981
gene_176654,0,1
gene_176658,0.0512790772731977,0.864306686120891
gene_176659,4.6556460281909,1.76332803209562e-35
gene_176678,1.23286104595132,5.96847159857273e-05
gene_176679,0,1
gene_176681,-0.383441369627063,0.254112741214211
gene_176692,1.96505435913438,2.46239105242024e-05
gene_176695,1.96915984822678,1
gene_176697,-0.614957106169303,0.0619111453660053
gene_176700,-0.143380960872921,0.640784519978233
gene_176714,0.150162736789618,0.670488672560069
gene_176715,-0.343457474100983,0.256398562580549
gene_176716,-2.71203543446922,0.0283952164059529
gene_176720,0.95161250058729,0.00170741425059712
gene_176723,-1.39288839893314,0.00413662767596361
gene_176728,0.215241310582101,0.506603355298191
gene_176731,0.307320691501896,0.311532343533012
gene_176732,0.741735416649827,0.0535047318075832
gene_176734,0,1
gene_176742,0,1
gene_176746,0,1
gene_176748,0,1
gene_176749,0.420254495568229,0.176055374544599
gene_176752,0,1
gene_176753,0.139287814701116,0.848758298293012
gene_176754,-2.55244996949484,0.50529317856625
gene_176761,-0.684312810060395,0.199490860361045
gene_176769,-0.285550722166937,0.657373614503035
gene_176771,1.02349678475141,0.000991119256446337
gene_176774,0,1
gene_176782,0,1
gene_176783,-0.335201617284295,0.265757280631964
gene_176787,1.96744921219374,1
gene_176788,0.275017281396249,0.35903713912853
gene_176797,0,1
gene_176798,0,1
gene_176809,-1.1671306793675,0.000306077338563999
gene_176812,1.96744921219374,1
gene_176824,0,1
gene_176826,0.786697786972557,0.00998766286308802
gene_176834,-1.17340394131327,0.000121870032425452
gene_176840,-0.608129509313774,1
gene_176842,-2.53367269342906,0.000273468376708765
gene_176845,-2.36575183222811,8.71896320393552e-14
gene_176853,0.443954527239028,0.139379615297617
gene_176855,1.96888259504021,1
gene_176857,-2.13548670726515,0.0319914237434389
gene_176868,0,1
gene_176871,0.0765644949664847,0.798444048512455
gene_176879,0,1
gene_176882,-2.56605443924801,0.50529317856625
gene_176884,-1.44374860474307,0.000824932058973331
gene_176887,0,1
gene_176890,2.6332919771754,1.9395904666853e-16
gene_176893,0,1
gene_176894,1.07804222310005,0.0028356946724386
gene_176895,0,1
gene_176896,-0.629063885385286,0.0748845926948647
gene_176900,0,1
gene_176903,0.319979568867059,0.287742674429459
gene_176904,0,1
gene_176907,-4.56137011813949,2.38571220949034e-38
gene_176909,0.306261225865063,0.389239895508005
gene_176912,1.09481602562131,0.00286863889834543
gene_176915,-0.188183872939563,0.530166556536455
gene_176919,-2.16085447054825,0.00060187998395282
gene_176920,-3.25106603820654,1.20265625437649e-22
gene_176922,0,1
gene_176923,0,1
gene_176925,0,1
gene_176927,0.124892428355945,0.844214247151563
gene_176928,0.159566577006151,0.606867965106774
gene_176933,-1.08689641458369,0.00908504497920193
gene_176936,-0.614452016352195,0.219755474743096
gene_176937,0,1
gene_176945,-6.10061912852392,1.89525444642115e-59
gene_176946,0.779746878771681,0.00988393889630267
gene_176951,0,1
gene_176953,0.411728538411219,0.170742366217557
gene_176956,-1.79075656416824,1
gene_176970,0,1
gene_176971,1.10026560557052,0.032312448973763
gene_176973,-0.587776122965547,0.0854548279278137
gene_176974,3.24537794650525,7.31514972454693e-23
gene_176978,-1.43284161038497,2.89650888337027e-06
gene_176979,0,1
gene_176984,-1.08571252234298,1
gene_176986,-0.21452731707852,0.474234992084136
gene_176988,-0.606696126467306,1
gene_176994,-0.298583284626683,0.32289792183222
gene_176998,-0.586480350184759,0.122249401519137
gene_177000,-0.937657286800344,0.0020460931239582
gene_177023,0,1
gene_177025,-2.82848671648476,8.50409198047676e-14
gene_177030,-0.986534270155575,0.00118824912378603
gene_177034,0.445364126527536,0.141014533306651
gene_177042,-0.261914731132508,0.388557956060152
gene_177045,-0.67000350915629,0.0355216989272472
gene_177047,0,1
gene_177051,-0.5532719437276,0.0698346988719018
gene_177054,-0.41944053875656,0.164135413706678
gene_177058,0.0374353253414414,0.902506819913271
gene_177076,-4.62416521594468,3.20781815945058e-40
gene_177082,-0.0263966067655507,0.931296967022741
gene_177084,1.17683313673655,0.000110311281171717
gene_177096,-1.51806804291028,1.40244544545325e-06
gene_177098,-0.232377923228916,0.452934945722534
gene_177103,-1.99998909584175,7.49457712773027e-08
gene_177105,0.590757426507497,0.0503272087817798
gene_177106,-1.06351369053278,0.000443943365499057
gene_177108,-1.80041707012642,1
gene_177112,-2.43847717719962,7.35887663283206e-06
gene_177119,-0.095428638009068,0.75028299012769
gene_177125,-0.781402796433953,0.0101108438689716
gene_177133,-2.87151356216086,6.56503815256926e-07
gene_177138,-1.80041707012642,1
gene_177143,0,1
gene_177144,-0.11545020734779,1
gene_177150,1.00125255253339,0.00100970418997683
gene_177151,0,1
gene_177156,0.0503074753081668,0.866689330532133
gene_177169,-1.72014605175045,2.47053282460622e-08
gene_177173,-0.0527754841931303,0.880002902602479
gene_177174,0,1
gene_177181,-5.5908869631283,1.70653016039354e-12
gene_177182,0.42622552334018,0.633843196921266
gene_177186,0,1
gene_177189,0.116318160160549,0.698138320425968
gene_177191,0.175465247230751,0.57862318895514
gene_177192,0.853019985556688,0.00500587796228373
gene_177197,0,1
gene_177200,0.0444123911325485,0.882497366709134
gene_177201,0,1
gene_177202,-5.81113779991479,4.12629653017173e-14
gene_177212,0,1
gene_177225,-0.092521042494367,0.758342212898883
gene_177233,0,1
gene_177234,-1.79075656416824,1
gene_177236,0.138048601578304,0.701493022051773
gene_177238,0.987164051816166,1
gene_177239,-0.421416057613563,0.160924796510408
gene_177243,0,1
gene_177257,0,1
gene_177261,0,1
gene_177272,0,1
gene_177275,0,1
gene_177283,2.84945547036413,4.77571927260223e-17
gene_177291,1.96744921219374,1
gene_177294,1.9198676152162,4.95631855160982e-06
gene_177300,0,1
gene_177301,-4.32569708886215,0.0192805312943404
gene_177302,0.605576069551772,0.0454987617837941
gene_177303,0.449601410133359,0.137560921032851
gene_177306,-0.453484526334305,0.737619133842806
gene_177311,0.335981575742111,0.262865171965325
gene_177324,0,1
gene_177335,-5.01502615621871,1.86135107117176e-35
gene_177337,0.436697622871922,0.160255493673124
gene_177338,0,1
gene_177340,-1.11324477538746,0.0904696419540817
gene_177350,0,1
gene_177352,0.106790278907398,0.723212408093357
gene_177354,0,1
gene_177359,-1.08833840332772,0.0344970674225819
gene_177363,-1.06413682369364,0.247123067787483
gene_177369,0,1
gene_177370,0.727461091083814,0.0164437914402137
gene_177374,-0.471555792724998,0.13265418680446
gene_177380,0.0578454699842618,0.853308137679536
gene_177383,0.255504060362425,0.396906917484949
gene_177398,1.96888259504021,1
gene_177400,0,1
gene_177406,-1.31620371586921,4.60848877572569e-05
gene_177409,-4.73990624024951,1.09598566637065e-41
gene_177410,-1.01925702986281,0.00075953786915966
gene_177414,0,1
gene_177418,-1.80041707012642,1
gene_177425,0.534030573456964,0.0756901560264578
gene_177426,-0.215232550140724,0.473595338717207
gene_177427,-0.759394565073715,0.0123070305427754
gene_177432,-0.182058868061735,0.577953702061095
gene_177447,0,1
gene_177452,0,1
gene_177453,-0.551321265675814,0.446476417628957
gene_177455,-0.137789990242306,1
gene_177459,-1.36210118356144,3.37147139561915e-05
gene_177462,0,1
gene_177463,-0.13025104223502,0.667423470942334
gene_177464,0.877794182553472,0.28015258091164
gene_177465,-1.28382823807144,0.000368112055283188
gene_177468,0,1
gene_177469,2.7627445546613,5.62146596480798e-18
gene_177476,0,1
gene_177479,0.4936123971636,0.100659937444617
gene_177483,-0.721881978225932,0.0394292601060313
gene_177485,-0.533316316772117,0.0765131885686351
gene_177489,0,1
gene_177494,2.43635394172825,1.35651722510687e-14
gene_177504,-1.79075656416824,1
gene_177508,-1.37050684981449,1.94604011405361e-05
gene_177511,0,1
gene_177519,-2.56605443924801,0.50529317856625
gene_177535,1.96915984822678,1
gene_177542,0.258794341699235,0.391240488236101
gene_177548,-0.161128606052633,0.595071213971498
gene_177551,-2.53707762254834,1.95767603666823e-12
gene_177553,0,1
gene_177556,0.963496774347552,0.00148627344193507
gene_177558,0,1
gene_177565,-0.60441642155431,0.0443924392196874
gene_177570,-2.75369155772838,8.96674207761027e-18
gene_177575,0,1
gene_177576,-0.515599328428881,0.120393389735411
gene_177586,0,1
gene_177590,0,1
gene_177595,-1.51291722281513,8.82973053675338e-07
gene_177596,0.987164051816166,1
gene_177599,0.432873094745212,0.220732674951701
gene_177600,0.153338243785201,0.608637369296257
gene_177602,3.89018474819656,1.38647892201652e-26
gene_177606,1.31834744712107,1.52533466599376e-05
gene_177613,0.403535677089115,0.180463150425478
gene_177614,-0.299125922759902,0.322766248566791
gene_177627,2.77288761447839,9.89079978071732e-15
gene_177628,-0.169600267733464,0.573578450462096
gene_177640,0.702071075421979,0.0469471703072724
gene_177646,0.629665368935907,0.0370422711814745
gene_177663,0.0511979691978391,0.865502388157211
gene_177666,-2.30850814866558,2.26235707726853e-13
gene_177669,-2.12636198551308,0.00367501940430242
gene_177673,0,1
gene_177674,0.889072115715993,0.00330686027448996
gene_177675,0.647880379299481,0.456489034848949
gene_177679,-2.00403655917255,1.24069611520426e-09
gene_177683,0.627406319768832,0.0385090352748862
gene_177684,0,1
gene_177685,-4.3021767690667,2.88799823077376e-33
gene_177688,0.116544809906238,1
gene_177689,-2.55244996949484,0.50529317856625
gene_177692,-0.607519027703402,0.0764331503777349
gene_177693,0,1
