gene,log2FC,p-value
gene_168615,-0.219477304414282,0.177695073320374
gene_168619,NA,NA
gene_168621,-1.07260748649934,0.53356429537545
gene_168630,-15.2275240979306,0.956810595334506
gene_168631,-16.3618180832492,0.95218920832554
gene_168634,-5.86967306419588,1.4631731580461e-10
gene_168646,-1.75825716292106,0.0308713914282268
gene_168653,0.296911695119942,0.078881357287253
gene_168658,-0.536476558423453,0.373972164624344
gene_168661,0.192123781985279,0.279468542089073
gene_168671,-1.93490009975169,0.396629409043121
gene_168672,-0.243336206631646,0.0430483152985842
gene_168675,-1.25467420933883,0.0819834331832129
gene_168676,0.217702379934416,0.879458460069868
gene_168679,-0.382499705549323,0.573743243910212
gene_168685,3.15585068367216,1.30477288173585e-12
gene_168701,-0.294467747541122,0.0515239539064006
gene_168702,-4.90939717847173,9.49062323226108e-06
gene_168703,-0.0184495515551901,0.989022034438613
gene_168710,-0.499138535094484,3.12672421362592e-09
gene_168724,0.605135170612163,3.53956348931614e-15
gene_168734,0.319787333742217,0.0173433388456871
gene_168743,-1.41535305050816,0.0627956684950848
gene_168746,NA,NA
gene_168748,-0.802149468901548,0.609926150921658
gene_168754,-3.11010086415253,0.0770092333877392
gene_168757,NA,NA
gene_168758,-1.21358355307015,1.85861620003819e-20
gene_168763,-0.549432991167292,0.000111638722736998
gene_168765,-0.0557204308169438,0.929426997872098
gene_168769,-0.569919315374666,9.47847176906899e-05
gene_168772,-2.37737900503988,6.08176151869664e-07
gene_168778,0.340663772083239,0.0279415098179202
gene_168779,-14.9368496484354,0.957969882708363
gene_168781,-0.171558856457792,0.183228347895616
gene_168785,0.990786617323668,3.60102314093201e-05
gene_168787,-15.2275240979306,0.956810595334506
gene_168792,0.195811980020362,0.280634327475274
gene_168795,-0.234794656067352,0.0513355021900327
gene_168802,0.683722978459123,7.03443737349642e-06
gene_168803,0.703053122625142,0.0215783215511263
gene_168806,0.334384448472435,0.301604775713935
gene_168807,0.840672791743529,1.9669262455792e-17
gene_168811,-1.13340857465072,0.0824547058269546
gene_168813,0.237887013924338,0.0114530509204237
gene_168818,-0.427429902101508,1.27739507383631e-05
gene_168824,1.66465043556611,1.06611914305787e-09
gene_168826,-0.0496564342714869,0.841479203654985
gene_168827,1.00201414470451,2.8308429930389e-11
gene_168828,-2.5036511216036,0.168415989779713
gene_168830,-15.2275240979306,0.956810595334506
gene_168843,-0.119253341581676,0.971193454681419
gene_168852,-2.33623224370287,6.17509457000557e-05
gene_168872,0.548451166161208,0.00787172179085969
gene_168874,-5.9082334971871,9.92638133299686e-05
gene_168875,NA,NA
gene_168876,-0.0800802155275878,0.55024440413147
gene_168878,0.267327917330684,0.808188090596104
gene_168883,0.729222518826275,2.01751135163095e-07
gene_168884,0.0736738587121005,0.679218730691789
gene_168887,-0.394648577116069,0.00106769124955182
gene_168890,-0.996451633147888,5.65808055786463e-08
gene_168894,-0.164530315097394,0.139980608314429
gene_168899,-2.18181688524211,9.09919504966096e-16
gene_168903,NA,NA
gene_168904,0.329331797770129,0.0115902605700628
gene_168906,-0.0753241409319426,0.717690890257745
gene_168907,0.613048708436714,0.0550152734372126
gene_168913,1.04662587170965,0.662504136486023
gene_168916,-0.535383597732592,0.0811600509514041
gene_168917,1.40133050286353,1.78704143852471e-07
gene_168918,-1.01111164679599,3.40429688044223e-16
gene_168924,0.923268122833859,8.13916327628282e-07
gene_168925,-1.91550191829322,0.400721721394846
gene_168928,-18.5473763951495,0.942860701379066
gene_168930,NA,NA
gene_168936,-0.223079795742032,0.0373343758582864
gene_168938,-0.738463234512416,0.000105309747544894
gene_168939,0.158985117523318,0.638895543493837
gene_168944,1.04421281717101,2.1888600675274e-09
gene_168952,-3.13910088446375,0.0521097544105273
gene_168955,-0.346885393214011,0.850955055362051
gene_168958,0.218743998241705,0.0370918480440695
gene_168959,-1.16135797202132,0.714348339173766
gene_168961,-6.66999671502363,7.00067854556699e-247
gene_168967,NA,NA
gene_168970,-1.17804015061671,2.55088562323611e-06
gene_168992,-17.5531804910917,0.947171526322992
gene_168993,-2.94529250942256,NA
gene_168994,-0.365142365373192,0.0384491775436301
gene_168995,NA,NA
gene_169006,NA,NA
gene_169016,0.473296428280634,0.00911077265926646
gene_169018,-0.171795774130415,0.151776011224998
gene_169019,1.46544745723713,1.15222581974404e-33
gene_169020,0.533579791147904,5.18092831166531e-05
gene_169021,0.787270267423577,5.40672496184001e-10
gene_169026,-2.37022188206188,5.77707324649213e-07
gene_169031,-4.00678806442012,4.84549305971705e-49
gene_169032,0.578955744771915,1.33859450924105e-07
gene_169035,-0.293736451030576,0.59085728471946
gene_169040,NA,NA
gene_169045,-0.123506868945897,0.345498480237965
gene_169047,1.58308688515189,3.15533264619153e-08
gene_169057,-0.192720755689118,0.00506985349193181
gene_169059,NA,NA
gene_169062,0.255665617697251,0.180214119093441
gene_169064,0.328427168657734,0.886207269439265
gene_169067,-1.81652161460128,2.14425577768689e-05
gene_169071,2.57666401941186,2.47153862225462e-05
gene_169075,-0.912015058341273,0.610013685225771
gene_169083,0.751508279296208,0.524695887150882
gene_169084,-0.70930841633412,1.31976351277493e-05
gene_169085,-1.6151637865804,0.0352427708434317
gene_169087,0.967387949453471,4.16336460452656e-06
gene_169093,-0.0491791746418752,0.806388664029232
gene_169100,0.0947729139530046,0.656498302075831
gene_169105,-0.172458746234503,0.285892299670688
gene_169116,-3.93208929999236,1.68788287751353e-27
gene_169118,0.354273358995479,0.0014477749763734
gene_169122,0.724698384406782,0.0600014604106621
gene_169126,1.56177574329905,0.124491733951515
gene_169129,1.81778127638038,4.86744528077297e-13
gene_169131,-0.566647093642453,0.0829902833964478
gene_169136,-0.190298510726013,0.500332000376618
gene_169139,0.495186169473593,0.000820810106434439
gene_169154,NA,NA
gene_169155,-0.161265467843944,0.0779353894512386
gene_169164,NA,NA
gene_169169,-1.03590062116654,0.153874379132024
gene_169174,5.4152002609229,7.13197030327107e-41
gene_169180,0.816967437718139,3.29274844145073e-09
gene_169181,1.51792579197374,0.632553460640184
gene_169184,2.95518262852316,8.28697503290823e-17
gene_169188,0.457995633284835,0.0014210181258013
gene_169189,0.523301825649972,0.000782935535479238
gene_169193,-0.401472510336741,0.0355336166617579
gene_169194,-17.8848748882573,0.945745444221179
gene_169202,NA,NA
gene_169203,-0.0780665363682032,0.831369330242365
gene_169208,NA,NA
gene_169213,2.20581743589151,3.3340061030417e-09
gene_169214,NA,NA
gene_169217,0.0309836916702521,0.810933302536089
gene_169218,NA,NA
gene_169220,1.01127972732786,0.0222536742772953
gene_169221,0.194497470177148,0.232737785538554
gene_169223,0.534523785153808,3.2887350454491e-05
gene_169224,-2.9006302504557,0.12020339002261
gene_169228,-0.77603851630992,1.54254996086342e-05
gene_169230,1.11705119846723,1.25492638385958e-08
gene_169231,-1.49278320533507,1.80748192655866e-08
gene_169239,0.168962141289536,0.372999202788295
gene_169241,-0.283514164741558,0.0076273600592024
gene_169242,-1.279489773647,7.70201929458289e-07
gene_169245,0.247731809288386,0.853573924406245
gene_169246,-0.28277113240046,0.188633136930928
gene_169247,-3.48756249319221,7.89291449623241e-33
gene_169248,-0.272875444537009,0.772615705775697
gene_169249,-0.399901980413154,0.00401563337815008
gene_169251,-0.555088374545982,0.0037167965654583
gene_169252,-0.154474780211959,0.73006515680221
gene_169253,NA,NA
gene_169255,-0.0445314149699543,0.892541771312445
gene_169258,1.30386728225759,2.68941130774437e-05
gene_169260,NA,NA
gene_169271,NA,NA
gene_169282,0.577626643251489,0.0548302561346475
gene_169288,1.40806321584046,2.16275888110641e-22
gene_169291,-0.157876554394023,0.868799248880519
gene_169297,3.4128231431982,0.0565209727249709
gene_169299,-0.272627245965396,0.0114911833641996
gene_169302,-2.19280929392887,1.10696560065151e-05
gene_169306,-3.70672078303297,0.0257420394714951
gene_169313,-0.808943574492508,0.629305882642946
gene_169314,-2.42441925024006,0.0343449066551262
gene_169325,14.684463538455,0.940782254782584
gene_169327,NA,NA
gene_169330,-2.59561582318335,4.51437859385068e-36
gene_169340,NA,NA
gene_169344,NA,NA
gene_169347,14.7191007984364,0.940616410590514
gene_169359,0.694962841924017,2.49434548614212e-10
gene_169371,0.325101896633265,0.00129573099619858
gene_169372,0.540265206179086,0.00074968049166305
gene_169375,0.53465934317532,1.74488662459664e-15
gene_169379,1.95515353760819,3.73549143376415e-50
gene_169385,14.684463538455,0.940782254782584
gene_169393,NA,NA
gene_169397,NA,NA
gene_169398,-0.208447977931898,0.000667560762685819
gene_169402,-0.365840564229759,0.826977643795771
gene_169403,-0.868127749771031,0.153889515043107
gene_169410,0.305991950218607,0.00178087829867266
gene_169413,-4.82962984159409,9.46862894587688e-06
gene_169418,14.7191007984364,0.940616410590514
gene_169427,-17.3659452375807,0.947970777268954
gene_169429,-3.62346607467217,5.1078699373381e-08
gene_169432,-1.43371493118962,0.00024578965190608
gene_169435,0.212325648194963,0.21126660538181
gene_169436,1.13921115983306,0.117798512239827
gene_169439,0.810898411091027,0.0907731990063905
gene_169442,-1.63303007443959,0.0363386304621663
gene_169446,0.596716109661024,2.00966876168255e-10
gene_169469,1.26717352928957,0.0775512955303793
gene_169474,-2.27014465229245,1.37951791736458e-10
gene_169484,NA,NA
gene_169488,NA,NA
gene_169490,0.450332836885416,0.00406185434321106
gene_169495,0.616014110603431,0.547428679368725
gene_169499,-0.0737142449646129,0.601747172322826
gene_169504,1.94133998764513,3.70243338894344e-26
gene_169507,0.246954090003737,0.662434672539459
gene_169508,-3.10227138954131,0.0702066334988004
gene_169509,-0.529133750998455,0.372017007085434
gene_169515,2.6918961536968,1.84288894569671e-11
gene_169519,-0.0330381939378017,0.800270390821116
gene_169548,14.684463538455,0.940782254782584
gene_169550,-2.42388159184355,2.75927124588543e-07
gene_169551,-0.820633094428179,0.738312880258135
gene_169554,-0.669122516979721,0.373782747481687
gene_169562,-3.07555261825508,0.00253179819684696
gene_169564,0.283357611139182,0.108471791690915
gene_169567,0.854242005454047,2.43156085996721e-11
gene_169570,0.136148870344785,0.56716928520371
gene_169575,NA,NA
gene_169583,-1.09752152792467,0.00614457684981866
gene_169592,-0.126036640055526,NA
gene_169594,2.78991655297482,8.89284154805121e-22
gene_169598,0.676425275947996,0.000446976322993411
gene_169599,1.13132813702434,1.88526801987347e-16
gene_169604,0.253060460849332,0.10368980816
gene_169605,0.0665594437519062,0.88117314654214
gene_169607,4.63810455164371,9.72607125027929e-43
gene_169609,0.72748724027333,8.02478846789473e-09
gene_169612,0.0371297820530858,0.77861929663582
gene_169618,-16.7105590660197,0.950736734117509
gene_169621,0.242267945245373,0.233243034657336
gene_169627,0.524837733454385,0.0305641715783231
gene_169629,-0.642181963299903,0.0386011864276582
gene_169635,-0.0573127652295233,0.766781078930912
gene_169641,1.05183593467393,1.89291825395021e-18
gene_169660,-1.80264577689577,3.2359544526675e-27
gene_169662,NA,NA
gene_169668,-0.428684769440589,0.577677011520259
gene_169676,-0.503924487597562,0.506376943245028
gene_169679,3.79961783029519,2.6183796878993e-58
gene_169682,-0.766499907637649,0.00470867237090854
gene_169683,0.267980193687422,0.155732550086809
gene_169684,1.72806498265788,8.04662227171368e-06
gene_169688,NA,NA
gene_169689,1.08663283843503,9.63228858784762e-05
gene_169692,-0.559557617808903,0.000383882034395607
gene_169696,-0.211066198080234,0.219924196396834
gene_169704,NA,NA
gene_169710,1.99450281665986,7.25313123061036e-21
gene_169714,0.197784703595494,0.0715192367080854
gene_169715,3.9379490247538,3.91867590860527e-10
gene_169717,NA,NA
gene_169718,-0.503422792123247,2.41184063922129e-07
gene_169727,0.451608590784107,8.62363336657915e-05
gene_169733,-0.878026562435127,4.31912567056149e-14
gene_169738,0.544064024961694,0.000521646294196892
gene_169740,-0.249404409979878,0.0130813823575203
gene_169744,-0.101692122681365,0.964985774559083
gene_169750,-0.335074755998966,0.00184347278349204
gene_169752,-1.30715556915041,2.07449776222168e-19
gene_169756,0.861117528928218,3.87893010859424e-14
gene_169758,-1.23415839720881,4.31315971411382e-05
gene_169760,NA,NA
gene_169762,-0.000403878232743799,0.996718905189126
gene_169763,NA,NA
gene_169764,-0.0224190379001168,0.860695920596847
gene_169777,14.684463538455,0.940782254782584
gene_169783,-19.0233493120385,0.940758064215387
gene_169789,NA,NA
gene_169800,NA,NA
gene_169807,NA,NA
gene_169811,NA,NA
gene_169813,0.520047496043194,0.0205165135261695
gene_169814,-0.40507516148356,0.00643515003902688
gene_169826,0.976214506160452,2.39312652805089e-22
gene_169836,-2.83114872150897,0.133941318769151
gene_169840,NA,NA
gene_169849,NA,NA
gene_169851,1.91651420183214,9.59501970422517e-07
gene_169855,-0.146851270416662,0.28741834617887
gene_169856,-16.1979618426877,0.952865516175879
gene_169857,1.28610391357341,2.85590304910977e-16
gene_169860,-0.0611724485377046,0.75091611370743
gene_169861,NA,NA
gene_169862,0.905175385562265,0.622509142989484
gene_169871,-0.868902072360681,1.01096688302401e-05
gene_169876,-15.2275240979306,0.956810595334506
gene_169877,-16.7105590660197,0.950736734117509
gene_169884,1.44261293837628,0.0568807644879422
gene_169885,-0.752484090514659,0.404985833938943
gene_169891,-1.34248155503697,1.67911190820355e-07
gene_169894,-2.28929692202037,1.28963264073127e-09
gene_169895,0.109810436344559,0.222111128082321
gene_169896,-2.06561069928423,0.00467844655398895
gene_169900,-1.55255584625619,0.497754563671036
gene_169902,0.355165860730177,0.020843287351442
gene_169903,NA,NA
gene_169905,-0.163382945985448,0.248022081964766
gene_169906,-15.5954024649459,0.955328674128172
gene_169908,-0.0220691976498198,0.874272711450952
gene_169914,-0.0738524964408984,0.768652216958626
gene_169918,1.35739160302036,0.251943570226641
gene_169919,-0.753052342445895,9.2155452240045e-09
gene_169925,-0.0857420196444836,0.390488665388866
gene_169926,0.26923140065538,0.084092225605343
gene_169933,-7.92625390971121,1.03610937317912e-27
gene_169946,1.06695496233868,0.175261149110675
gene_169951,-0.352887053514942,0.0239278904883587
gene_169953,NA,NA
gene_169955,-0.260176491305242,0.068571849941444
gene_169957,-0.029522607006653,0.841437037876338
gene_169962,-0.681450951250274,0.106444514099226
gene_169964,-0.0275071818535419,0.87878296611503
gene_169967,0.0144308980317578,0.904038619588733
gene_169972,0.293447361880318,0.100652294287356
gene_169976,0.70344403505967,8.77174801070944e-05
gene_169981,0.011425395271503,0.968421621106846
gene_169989,0.0221077301110603,0.950900212973977
gene_169991,1.19643077741756,0.000131150224785608
gene_169992,-0.682836013452208,0.00100102666216931
gene_169994,-2.6071373553414,0.251266657082295
gene_170004,-0.631670255434584,2.08097139966956e-09
gene_170006,3.27270937999866,1.05937922812215e-167
gene_170011,-1.44618055908356,0.0588350155797188
gene_170017,-0.62070642141572,0.000146631737020775
gene_170027,0.264498881182917,0.159770683811846
gene_170035,0.738675980435853,4.10986432195277e-10
gene_170037,0.58287972275778,1.08131918379377e-08
gene_170043,0.704458139282404,2.22587155521011e-06
gene_170044,-4.53438953628359,1.71528978999924e-16
gene_170049,0.778301857245036,0.0176435003918157
gene_170054,-16.0306887180866,0.953553406009757
gene_170074,-2.00675217589263,0.0562418419077295
gene_170075,-3.88100839186062,1.04901067421127e-09
gene_170085,0.801158883802573,3.60895609332149e-13
gene_170088,0.354206844844978,0.000159601329436972
gene_170089,1.08755164718557,0.000253456193255502
gene_170091,-2.60975041484862,0.158199981996626
gene_170092,-0.165076746251275,0.528160277089361
gene_170099,-0.119253341581676,0.971193454681419
gene_170100,0.141655539379051,0.506776321052751
gene_170113,-0.343345242729199,0.00105692903656093
gene_170122,-0.40418054103246,0.5529076001613
gene_170128,-14.9368496484354,0.957969882708363
gene_170142,-0.125087062992678,0.159411284604248
gene_170144,1.50720419624818,1.80426791553124e-26
gene_170145,-0.799472124649045,1.40692256247178e-08
gene_170152,NA,NA
gene_170153,-1.09722169197778,0.139367400682514
gene_170160,-1.31683729970148,0.351017314250904
gene_170161,-0.0957984242713285,0.679742487263794
gene_170162,NA,NA
gene_170165,-15.5954024649459,0.955328674128172
gene_170166,-1.139268305394,1.93490203060928e-10
gene_170175,0.440793873752077,0.254223285578507
gene_170178,NA,NA
gene_170180,-16.1408793974702,0.953101436088935
gene_170185,-0.096160527804664,0.559102595771954
gene_170190,-1.94946973864817,3.08027245328565e-19
gene_170191,0.459284371529807,0.076116303574839
gene_170209,-2.3134902768597,1.03927714607575e-05
gene_170214,-0.541926516556582,0.665446302127661
gene_170215,NA,NA
gene_170217,-14.9368496484354,0.957969882708363
gene_170222,-0.27607772371175,0.317161803664084
gene_170231,-1.53850167271506,0.108813922533546
gene_170234,0.447275704723588,0.00692236877560135
gene_170236,-0.754514761942733,0.813366243145628
gene_170242,-0.185584575923863,0.0152026781861302
gene_170248,0.0153425933082397,0.864054078196894
gene_170255,NA,NA
gene_170260,0.0126318423355179,0.933661739034769
gene_170262,1.71648748552931,0.296872828386836
gene_170264,1.86820058501306,2.7768052071016e-24
gene_170265,0.254472274114292,0.075480959734232
gene_170266,-0.560812384705424,1.18368747486277e-16
gene_170270,1.22391472032476,3.82172862017381e-17
gene_170271,0.131097811304977,0.738844629966935
gene_170275,0.828509886369007,3.36895444302133e-11
gene_170276,-0.934156231952558,0.703987367079152
gene_170279,NA,NA
gene_170289,-0.733910784400948,0.286930591052338
gene_170290,15.6630225724262,0.936053015994074
gene_170291,0.507834998548958,3.9219937314526e-05
gene_170293,-0.959617325557763,3.76692830532349e-09
gene_170296,-0.650855139804328,0.000112405704009848
gene_170298,-2.98347781325598,0.0368078659468164
gene_170310,-0.0392485762703631,0.786250700103333
gene_170312,3.95665056319836,1.55340338980231e-45
gene_170315,0.406876006791648,0.00780065840716306
gene_170322,-0.388243370206613,0.025111063521891
gene_170323,-0.361850959432786,0.815725309868719
gene_170324,-3.28537921181796,4.44007236498017e-17
gene_170325,-0.0118123997468906,0.919742918459333
gene_170340,0.334505395387887,0.107597222913635
gene_170345,-1.48947935958612,0.0141164213426546
gene_170348,0.397133888548367,1.40592553566437e-12
gene_170356,-0.674171245917889,0.477286669789345
gene_170364,0.376186025075259,0.0307809601640583
gene_170365,0.415539169006208,0.0457889063208469
gene_170367,-5.48570813292728,1.18001493874100000000E-08
gene_170369,-8.0891869802382,1.95042748648732e-07
gene_170370,-0.852033756036687,9.45684706463893e-06
gene_170373,-7.23094241721657,1.57276955893734e-06
gene_170374,-14.9368496484354,0.957969882708363
gene_170379,-1.48733052266971,0.0073239827004928
gene_170381,-2.90896493546701,1.8965013688358e-11
gene_170382,-1.09974232886422,0.190045298084619
gene_170385,0.722905697004354,8.21385445411924e-11
gene_170390,-2.97961318495326,0.0285576484811602
gene_170396,1.43947949302355,0.113174706493173
gene_170409,-0.251736982636669,0.933147611916045
gene_170412,-1.69852722400118,1.32223090685708e-11
gene_170417,-1.00622350073083,2.18686036410991e-08
gene_170419,-15.2275240979306,0.956810595334506
gene_170421,-0.262021243585715,0.325111582282282
gene_170423,1.1369493257665,0.0275578633934983
gene_170425,1.05302499273873,1.92327673692367e-23
gene_170426,-0.216084607439985,0.906069258238007
gene_170430,0.235549176093559,0.337529862908669
gene_170439,0.108809052110423,0.942197064911212
gene_170442,-2.04931058379518,3.26607456867772e-05
gene_170445,0.752996415863552,1.0428956068043e-06
gene_170448,0.119712442377797,0.289016366648569
gene_170454,1.40461590077595,0.570600427594896
gene_170456,0.474346793438061,0.135593398086929
gene_170458,-1.69223581909313,0.00030981906735513
gene_170464,0.379264553749306,0.134622715007697
gene_170465,3.07460267463338,3.94990996199802e-06
gene_170468,NA,NA
gene_170469,0.435512724835957,0.0506173821266352
gene_170471,0.161513770999141,0.195171164858259
gene_170473,0.407487875955291,0.00353801416825486
gene_170476,0.00842312816940909,0.993059577656694
gene_170477,-0.836737307453364,0.213544448788787
gene_170482,-0.215026858274196,0.524709746052106
gene_170484,1.61855822295455,0.030802729897332
gene_170485,0.0294434469524256,0.841257732272246
gene_170486,NA,NA
gene_170498,-4.97961403964198,7.01818764795414e-11
gene_170500,0.428606899444625,0.797659111286138
gene_170502,0.108053393843475,0.431753158428904
gene_170509,-1.66153023575787,0.00734675207209352
gene_170515,1.48364333012283,2.64711315246914e-13
gene_170516,NA,NA
gene_170522,0.775145657073846,0.000110775678723722
gene_170523,-16.9211910326067,0.94985340117875
gene_170525,-1.44631654039698,4.40654861924472e-07
gene_170537,0.583193140755765,0.000271954123630467
gene_170540,0.370972645288254,0.016836487083693
gene_170542,-3.5069783101804,6.35728930315203e-06
gene_170545,-0.109316498352581,0.290119435316199
gene_170549,NA,NA
gene_170558,-1.66136493354198,9.18459984597678e-05
gene_170561,0.397674098346532,0.3795022879764
gene_170571,1.28850210110023,5.739173673175000000000000000000000000000000000000000E-39
gene_170577,0.194256194317578,0.701161487002814
gene_170579,0.0227442040858788,0.987801124094504
gene_170581,-1.29682725881088,3.79315609009706e-07
gene_170584,1.23346740226551,1.18814115810609e-21
gene_170590,NA,NA
gene_170604,-0.0446295207752827,0.817774885957968
gene_170605,-15.5954024649459,0.955328674128172
gene_170606,0.833216851642724,6.7540944458079e-10
gene_170608,0.557568752759603,0.57446114498165
gene_170613,NA,NA
gene_170615,-0.3047383453653,0.713875131043057
gene_170616,-15.5954024649459,0.955328674128172
gene_170619,0.399283781987324,0.0530789480003307
gene_170624,-0.424893482769799,0.89516336077712
gene_170627,NA,NA
gene_170629,0.364987192964116,0.236790169541829
gene_170631,-0.275711693436992,0.208073187951644
gene_170632,0.19979875279487,0.00594353935257834
gene_170633,0.387344463125006,0.0203207902090108
gene_170634,-0.547034429212372,0.00511640193894382
gene_170638,0.376115304216184,0.00508806687408266
gene_170647,-1.2559940461191,1.87894994551396e-10
gene_170653,0.436001325191077,0.00314095803430189
gene_170667,-2.70777751640214,1.39430618356924e-13
gene_170677,-0.0340589503527802,0.797942148532643
gene_170681,0.228980746412435,0.678921245447511
gene_170683,1.72846262795894,0.0175955658181653
gene_170684,0.621947681510442,0.0167470084786969
gene_170688,-0.195727968796205,0.803507487832495
gene_170689,1.19754863365052,3.52640486842314e-09
gene_170703,16.2278087148303,0.933285594484097
gene_170727,1.42034461095935,2.40116383827208e-11
gene_170734,0.538201531626237,1.1114330656790000000000E-10
gene_170743,-0.27941280800145,0.436459591866292
gene_170745,-1.2008641921413,0.0241766999201857
gene_170748,-0.984263191147045,0.752857415927067
gene_170759,0.0886297211096054,0.255978986207908
gene_170775,1.26256907550226,0.115345781886539
gene_170776,-0.573464453233157,3.66365336072496e-16
gene_170777,14.684463538455,0.940782254782584
gene_170779,1.90143152705322,4.92999033017514e-13
gene_170782,1.41805291977313,0.566758565393467
gene_170786,1.5415585022089,0.00610483415538313
gene_170788,-0.665780101245889,0.787551535005949
gene_170790,14.7191007984364,0.940616410590514
gene_170791,-0.28101515355263,0.0222375256832041
gene_170801,-1.00597983513118,0.548535150077557
gene_170802,1.04552565665456,5.41646653993649e-15
gene_170803,NA,NA
gene_170807,-16.3091325655746,0.952406515038182
gene_170819,-15.5954024649459,0.955328674128172
gene_170820,-15.2275240979306,0.956810595334506
gene_170827,-4.17665638316519,NA
gene_170832,0.357424404612583,9.13229104343467e-06
gene_170835,-5.72667426157386,6.7717198822563e-151
gene_170836,0.0439328049099821,0.832169215950243
gene_170837,1.29354277528992,3.16119762496727e-05
gene_170846,0.262786146985107,0.424183543654582
gene_170848,-1.08612223732906,0.035772506750235
gene_170852,0.605040492592539,5.19686285432232e-06
gene_170854,0.797184004411906,3.30301677567792e-09
gene_170855,0.390720223914218,0.0099317789293899
gene_170858,NA,NA
gene_170860,1.24749221968708,5.25904749720102e-18
gene_170866,NA,NA
gene_170871,-0.676475133123022,1.31759570566525e-05
gene_170873,0.773052540637294,0.00160140179318255
gene_170876,0.52486532653117,2.69069550546315e-06
gene_170881,0.0916211393071357,0.611907334575862
gene_170889,0.475486244572475,1.14812317427935e-08
gene_170890,-18.8942499342261,0.941330795772523
gene_170891,3.48182188050644,0.0463882384161379
gene_170892,0.803201588155659,4.21165757664100000000000E-11
gene_170893,-20.1526465870996,0.935670945841218
gene_170899,0.740933169760888,8.8508917358133e-06
gene_170903,0.179787481532154,0.0982587805805488
gene_170906,-0.0650739642299546,0.746693579072866
gene_170909,1.84711368269908,0.00320039970533144
gene_170915,0.434371620008925,0.0199626740354555
gene_170917,0.220367261224843,0.301559726110483
gene_170919,-0.611902808130549,0.0204433546911618
gene_170920,NA,NA
gene_170921,-0.625868092257697,0.0141016948863957
gene_170923,NA,NA
gene_170925,0.870346158506407,0.25129218084047
gene_170927,-1.99767327834648,1.66719563383828e-05
gene_170929,-17.7830236468306,0.946184890171208
gene_170935,NA,NA
gene_170941,NA,NA
gene_170946,0.414760548955582,7.75456537009655e-05
gene_170948,NA,NA
gene_170949,-1.07133368656426,2.32620110257888e-18
gene_170950,-16.7105590660197,0.950736734117509
gene_170953,NA,NA
gene_170954,-0.44131819180255,0.00356203828516321
gene_170955,2.98465576397653,3.47537625039755e-18
gene_170956,2.05045378008669,0.337689287170497
gene_170959,-1.66078496784231,0.251064777449272
gene_170961,-0.481377539738892,0.485132430975657
gene_170962,-2.86516859318067,2.39191251144989e-05
gene_170965,3.36689189986377,6.76865012668634e-18
gene_170967,NA,NA
gene_170983,NA,NA
gene_170989,0.638977689713358,0.429090480680364
gene_171004,-1.01497662706611,2.17636477881547e-06
gene_171014,NA,NA
gene_171016,2.60810299484422,2.91179557172416e-11
gene_171017,-0.679349385927213,0.00740639074102843
gene_171033,2.70748840038115,4.15734810298027e-74
gene_171044,-0.36499110960756,0.041979984555844
gene_171045,-0.254171971930563,0.249852322689047
gene_171049,0.290742440785468,0.643230986344522
gene_171051,0.815769578381963,0.0735682820150718
gene_171053,-15.5954024649459,0.955328674128172
gene_171054,NA,NA
gene_171055,0.130649730613459,0.292707323664078
gene_171056,1.53567817614544,9.53466740745611e-07
gene_171060,-2.78659210124077,0.00500968498405625
gene_171067,0.919364744798241,1.40549907681676e-05
gene_171084,0.557495462116539,0.0712666627155513
gene_171094,-0.192363298053365,0.822328146472255
gene_171097,1.11859854780677,0.000319754653294768
gene_171100,0.580490830501629,6.37582556226415e-06
gene_171101,14.7554832092636,0.940442095283809
gene_171102,-15.2275240979306,0.956810595334506
gene_171103,0.594137944361291,6.97935742972076e-05
gene_171105,-3.10779855793633,3.90611807319824e-57
gene_171109,-0.304906820012308,0.00202558895910056
gene_171115,3.32401303511524,0.00253249117367641
gene_171116,NA,NA
gene_171119,-0.693619773038945,0.314900781825689
gene_171121,-0.302088796311678,0.373807988363706
gene_171124,-3.4593702751445,6.19147259124033e-124
gene_171126,-15.5954024649459,0.955328674128172
gene_171129,-1.48013326603278,0.0243173472988596
gene_171130,-1.14693469480648,0.00153409286942682
gene_171132,-0.315706138398181,0.176181519052081
gene_171133,NA,NA
gene_171135,0.157725896295427,0.384431770084863
gene_171136,NA,NA
gene_171148,0.448172340543174,0.00229887086232128
gene_171150,0.120627090995717,0.261980996173345
gene_171155,-0.469649354476942,0.000537310461616564
gene_171159,-1.04099611855008,7.79037971584705e-05
gene_171160,0.480665579843995,0.0741499991877145
gene_171161,-0.104967009346446,0.266201868497268
gene_171163,-1.48195188526949,8.95015123292784e-25
gene_171169,0.0379241108858287,0.764596295924459
gene_171174,-0.0199877633577954,0.932474061550026
gene_171180,NA,NA
gene_171189,0.138951007218528,0.870644939701837
gene_171195,14.7191007984364,0.940616410590514
gene_171199,NA,NA
gene_171201,NA,NA
gene_171202,1.1375844530841,1.56253600471236e-21
gene_171204,0.60283486773953,8.37085847972268e-10
gene_171206,-0.863174492433298,5.13042846826041e-17
gene_171208,3.4409851289485,3.12574291215378e-25
gene_171209,NA,NA
gene_171217,0.387555437135334,0.134548018087464
gene_171219,-1.48311427792542,3.39303745159917e-25
gene_171222,-0.0572443084101364,0.691980557004538
